smiles,gene
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,1574
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,185
[Ca+2],2351
CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,58
CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,138
CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,118
C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,74
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,1843
CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,1552
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,85
CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,57
CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,3064
CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,157
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,130
CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,12
[Ca+2],1198
CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,146
C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,3046
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,21
[Ca+2],1376
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,139
[Ca+2],2062
CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,22
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,2253
CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,7
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,115
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,35
CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,3007
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,2270
CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,98
C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,3165
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,106
CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,61
CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,17
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,40
[Ca+2],2570
[Ca+2],1907
CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,116
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,253
CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,132
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,129
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,81
COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,3123
[Ca+2],315
C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,44
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,114
[Ca+2],1576
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,2
CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C,100
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,147
[Ca+2],942
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,125
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,31
CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,3404
[Ca+2],2261
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,3014
C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,110
CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,104
CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,112
CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,68
C1=CC(=CN=C1)C(=O)[O-],3025
COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,71
C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,10
CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,53
COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,185
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,3223
C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,121
CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,40
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,125
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,155
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,94
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,3039
C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,45
C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,153
CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,5
CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,85
[Ca+2],938
[Ca+2],1613
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,145
[Ca+2],1489
CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,151
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,59
C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,93
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,33
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,314
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,56
CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,128
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,138
CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,3181
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,3066
CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,156
[Ca+2],1860
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,63
C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl,788
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,91
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,40
[Ca+2],687
[Ca+2],710
C1=CN=C(C=N1)C(=O)N,3033
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,122
CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,3291
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,15
[Ca+2],1071
CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,15
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,33
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,92
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,1481
[Ca+2],1534
[Ca+2],2156
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,153
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,44
CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,146
[Ca+2],1162
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,70
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,120
CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,3319
CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,52
CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,147
CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,71
[Ca+2],1589
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,69
CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,78
CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,18
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,3148
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,37
CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,3412
COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,84
[Ca+2],1675
CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,40
[Ca+2],1304
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,32
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,105
C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,119
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,3032
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,7
[Ca+2],1219
CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C,132
[Ca+2],856
C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,14
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,65
[Ca+2],1995
CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,4
[Ca+2],661
CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,46
C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,3038
C1=CN=C(C=N1)C(=O)N,3032
C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl,2641
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,149
CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,16
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,11
CCCCCCC(C)(C)C1=CC(=C2C3CC(=O)CCC3C(OC2=C1)(C)C)O,74
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,36
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,135
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,181
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,150
CCCCCCC(C)(C)C1=CC(=C2C3CC(=O)CCC3C(OC2=C1)(C)C)O,149
[Ca+2],2380
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,131
CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,120
[Ca+2],344
[Ca+2],539
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,3059
C1=CC=C2C(=C1)C=NN=C2NN,3429
CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,43
[Ca+2],1703
C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,31
CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,9
[Ca+2],247
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,314
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,71
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,33
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,135
[Ca+2],465
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,5
CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,3322
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,71
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,39
CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,101
CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,3203
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,3379
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,15
[Ca+2],1582
CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,68
[Ca+2],1670
[Ca+2],412
CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,1348
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,60
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,3010
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,11
CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,125
CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,86
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,83
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,127
[Ca+2],2677
C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,13
[Ca+2],959
[Ca+2],1782
C1=CC(=CN=C1)C(=O)[O-],1326
[Ca+2],634
CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C,115
C1=CC=C(C=C1)CCNN,777
CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,3375
[Ca+2],2063
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,3085
[Ca+2],2263
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,57
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,59
CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,158
CCCCCCC(C)(C)C1=CC(=C2C3CC(=O)CCC3C(OC2=C1)(C)C)O,7
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,109
[Ca+2],2061
CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,46
CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,65
CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,97
[Ca+2],1013
C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,46
CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,80
CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,114
CC(=O)OC1=CC=CC=C1C(=O)O,3026
C1CN1P(=S)(N2CC2)N3CC3,768
CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,110
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,138
CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,3103
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,76
CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,8
[Ca+2],2873
CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,35
[Ca+2],256
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,24
[Ca+2],1247
[Ca+2],413
CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,158
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,2
CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,33
CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,102
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,102
[Ca+2],2012
CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,696
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,2612
CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,146
CN1CCCC1C2=CN=CC=C2,3368
[Ca+2],2561
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,3143
[Ca+2],2136
CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,3344
CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,138
C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,69
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,27
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,3325
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,143
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,13
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,7
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,12
CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,3371
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,145
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,182
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,92
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,13
CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,132
[Ca+2],1341
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,44
CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,30
[Ca+2],2678
CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,14
CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,127
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,92
CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,102
CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,899
C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,99
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,123
CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,41
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,126
CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,72
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,3050
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,94
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,86
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,3505
[Ca+2],2496
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,95
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,25
CCCCCCC(C)(C)C1=CC(=C2C3CC(=O)CCC3C(OC2=C1)(C)C)O,105
CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,126
COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,138
CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,78
C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,62
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,139
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,35
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,117
C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,80
CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,39
[Ca+2],1059
COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,111
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,3257
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,111
[Ca+2],2897
[Ca+2],1431
[Ca+2],1005
CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,150
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,123
CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,3168
CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,120
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,82
CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,142
CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,42
C1C2CNCC1C3=CC4=NC=CN=C4C=C23,3016
CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,921
[Ca+2],285
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,100
COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,3063
C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,81
CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,74
[Ca+2],1004
CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,171
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,91
[Ca+2],1052
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,3091
CC1=C(C(=CC=C1)C)OCC(C)N,2504
C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,111
CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,3059
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,111
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,3043
C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,107
CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,63
CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,66
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,101
